,inflow_cfs,outflow_cfs,storage_af
2020-07-07,1473.0,4035.0,680677.0
2020-07-08,1129.0,4244.0,674283.0
2020-07-09,1557.0,4709.0,667821.0
2020-07-10,1574.0,4314.0,662050.0
2020-07-11,2189.0,4365.0,657502.0
2020-07-12,1807.0,4237.0,652420.0
2020-07-13,1403.0,4484.0,646073.0
2020-07-14,1256.0,4156.0,640117.0
2020-07-15,978.0,4366.0,633199.0
2020-07-16,1218.0,4305.0,626862.0
2020-07-17,1288.0,4415.0,620464.0
2020-07-18,1348.0,4321.0,614367.0
2020-07-19,1554.0,4404.0,608490.0
2020-07-20,1168.0,4423.0,601842.0
2020-07-21,1148.0,4302.0,595405.0
2020-07-22,989.0,3767.0,589717.0
2020-07-23,1238.0,3918.0,584228.0
2020-07-24,1182.0,3668.0,579108.0
2020-07-25,2324.0,4020.0,575574.0
2020-07-26,2175.0,3423.0,572905.0
2020-07-27,1310.0,3356.0,568698.0
2020-07-28,1574.0,3418.0,564859.0
2020-07-29,1107.0,3325.0,560261.0
2020-07-30,1998.0,3522.0,557047.0
2020-07-31,2048.0,3228.0,554510.0
2020-08-01,1774.0,3339.0,551227.0
2020-08-02,1408.0,3296.0,547288.0
2020-08-03,1208.0,3464.0,542612.0
2020-08-04,1193.0,3438.0,537961.0
2020-08-05,1286.0,3283.0,533830.0
2020-08-06,1629.0,3220.0,530538.0
2020-08-07,1082.0,2829.0,526927.0
2020-08-08,1474.0,3030.0,523666.0
2020-08-09,1445.0,2794.0,520812.0
2020-08-10,1471.0,2963.0,517653.0
2020-08-11,1141.0,2721.0,514340.0
2020-08-12,893.0,2847.0,510314.0
2020-08-13,1784.0,3062.0,507593.0
2020-08-14,2090.0,2950.0,505672.0
2020-08-15,2404.0,2835.0,504631.0
2020-08-16,2470.0,2881.0,503592.0
2020-08-17,2297.0,3136.0,501689.0
2020-08-18,2289.0,2649.0,500817.0
2020-08-19,1973.0,3199.0,498201.0
2020-08-20,1934.0,2566.0,496773.0
2020-08-21,1772.0,3214.0,493859.0
2020-08-22,2372.0,2739.0,492995.0
2020-08-23,2245.0,2881.0,491581.0
2020-08-24,2261.0,2987.0,490010.0
2020-08-25,2122.0,2957.0,488204.0
2020-08-26,1687.0,2585.0,486256.0
2020-08-27,1475.0,2466.0,484156.0
2020-08-28,1692.0,2681.0,482055.0
2020-08-29,1789.0,2615.0,480266.0
2020-08-30,2102.0,2664.0,479032.0
2020-08-31,1383.0,2444.0,476798.0
2020-09-01,1738.0,2288.0,475565.0
2020-09-02,1072.0,2409.0,472791.0
2020-09-03,1330.0,2501.0,470346.0
2020-09-04,1856.0,2377.0,469202.0
2020-09-05,1846.0,2351.0,468057.0
2020-09-06,1949.0,2493.0,466836.0
2020-09-07,1719.0,2411.0,465310.0
2020-09-08,1435.0,2476.0,463039.0
2020-09-09,903.0,2119.0,460545.0
2020-09-10,1026.0,2479.0,457598.0
2020-09-11,1650.0,2363.0,456099.0
2020-09-12,1453.0,2283.0,454378.0
2020-09-13,1451.0,2119.0,452957.0
2020-09-14,1070.0,2232.0,450563.0
2020-09-15,1516.0,2441.0,448630.0
2020-09-16,1565.0,2298.0,447076.0
2020-09-17,1304.0,2036.0,445521.0
2020-09-18,1479.0,2026.0,444336.0
2020-09-19,1484.0,2182.0,442855.0
2020-09-20,1614.0,1975.0,442045.0
2020-09-21,1148.0,2125.0,439995.0
2020-09-22,1711.0,1977.0,439336.0
2020-09-23,1111.0,2305.0,436846.0
2020-09-24,1191.0,2242.0,434654.0
2020-09-25,1490.0,1947.0,433641.0
2020-09-26,1253.0,2134.0,431758.0
2020-09-27,1156.0,1950.0,430092.0
2020-09-28,865.0,2174.0,427346.0
2020-09-29,1179.0,2209.0,425197.0
2020-09-30,1366.0,2166.0,423478.0
2020-10-01,1615.0,1923.0,422762.0
2020-10-02,1014.0,2249.0,420189.0
2020-10-03,1159.0,2079.0,418278.0
2020-10-04,940.0,2170.0,415729.0
2020-10-05,779.0,2289.0,412625.0
2020-10-06,943.0,1943.0,410525.0
2020-10-07,983.0,1705.0,408985.0
2020-10-08,879.0,1730.0,407235.0
2020-10-09,650.0,1849.0,404806.0
2020-10-10,887.0,1831.0,402869.0
2020-10-11,941.0,1836.0,401001.0
2020-10-12,809.0,1876.0,398797.0
2020-10-13,1040.0,1746.0,397292.0
2020-10-14,812.0,1784.0,395241.0
2020-10-15,715.0,1942.0,392712.0
2020-10-16,572.0,1683.0,390414.0
2020-10-17,759.0,1597.0,388656.0
2020-10-18,726.0,1725.0,386561.0
2020-10-19,516.0,1782.0,383951.0
2020-10-20,429.0,1833.0,381080.0
2020-10-21,478.0,2040.0,377892.0
2020-10-22,442.0,1817.0,375053.0
2020-10-23,366.0,1928.0,371894.0
2020-10-24,706.0,1870.0,369542.0
2020-10-25,698.0,1609.0,367648.0
2020-10-26,440.0,1945.0,364532.0
2020-10-27,482.0,1790.0,361883.0
2020-10-28,702.0,1907.0,359433.0
2020-10-29,531.0,1674.0,357132.0
2020-10-30,524.0,1654.0,354832.0
2020-10-31,813.0,1617.0,353173.0
2020-11-01,799.0,1532.0,351720.0
2020-11-02,489.0,1451.0,349762.0
2020-11-03,367.0,1403.0,347677.0
2020-11-04,382.0,1228.0,345984.0
2020-11-05,480.0,1421.0,343985.0
2020-11-06,491.0,1401.0,342173.0
2020-11-07,826.0,1471.0,340799.0
2020-11-08,944.0,1438.0,339812.0
2020-11-09,696.0,1439.0,338330.0
2020-11-10,703.0,1603.0,336541.0
2020-11-11,882.0,1442.0,335368.0
2020-11-12,895.0,1416.0,334323.0
2020-11-13,1244.0,1490.0,333835.0
2020-11-14,1552.0,1212.0,334506.0
2020-11-15,1395.0,1269.0,334751.0
2020-11-16,1055.0,1394.0,334079.0
2020-11-17,1185.0,1400.0,333652.0
2020-11-18,1580.0,1457.0,333896.0
2020-11-19,1740.0,1216.0,334936.0
2020-11-20,1121.0,1246.0,334689.0
2020-11-21,1046.0,1036.0,334689.0
2020-11-22,889.0,1371.0,333713.0
2020-11-23,682.0,1406.0,332249.0
2020-11-24,602.0,1418.0,330603.0
2020-11-25,561.0,1254.0,329200.0
2020-11-26,550.0,1348.0,327566.0
2020-11-27,534.0,1485.0,325637.0
2020-11-28,811.0,1463.0,324312.0
2020-11-29,749.0,1256.0,323287.0
2020-11-30,556.0,1324.0,321731.0
2020-12-01,2257.0,2995.0,320243.0
2020-12-02,632.0,1246.0,318993.0
2020-12-03,560.0,1170.0,317744.0
2020-12-04,506.0,1602.0,315555.0
2020-12-05,759.0,1350.0,314379.0
2020-12-06,751.0,1280.0,313321.0
2020-12-07,655.0,1396.0,311733.0
2020-12-08,671.0,1336.0,310386.0
2020-12-09,639.0,1422.0,308818.0
2020-12-10,620.0,1364.0,307309.0
2020-12-11,635.0,1335.0,305916.0
2020-12-12,947.0,1089.0,305626.0
2020-12-13,1199.0,1550.0,304929.0
2020-12-14,889.0,1120.0,304471.0
2020-12-15,868.0,1388.0,303439.0
2020-12-16,852.0,1343.0,302465.0
2020-12-17,1040.0,1387.0,301777.0
2020-12-18,1033.0,1293.0,301261.0
2020-12-19,1118.0,1167.0,301147.0
2020-12-20,985.0,1499.0,300115.0
2020-12-21,736.0,1190.0,299198.0
2020-12-22,726.0,1288.0,298066.0
2020-12-23,854.0,1302.0,297161.0
2020-12-24,807.0,1543.0,295690.0
2020-12-25,761.0,1217.0,294785.0
2020-12-26,1080.0,1365.0,294219.0
2020-12-27,1149.0,1347.0,293823.0
2020-12-28,939.0,1270.0,293149.0
2020-12-29,778.0,1396.0,291920.0
2020-12-30,726.0,1285.0,290803.0
2020-12-31,818.0,1262.0,289910.0
2021-01-01,781.0,1309.0,288849.0
2021-01-02,1020.0,1133.0,288625.0
2021-01-03,982.0,1290.0,288011.0
2021-01-04,914.0,1276.0,287293.0
2021-01-05,1195.0,1352.0,286963.0
2021-01-06,1037.0,1284.0,286466.0
2021-01-07,812.0,1308.0,285474.0
2021-01-08,843.0,1200.0,284757.0
2021-01-09,1026.0,1160.0,284482.0
2021-01-10,1014.0,1343.0,283820.0
2021-01-11,726.0,1277.0,282718.0
2021-01-12,758.0,1277.0,281680.0
2021-01-13,704.0,1436.0,280211.0
2021-01-14,949.0,1299.0,279503.0
2021-01-15,663.0,1312.0,278197.0
2021-01-16,936.0,1256.0,277544.0
2021-01-17,909.0,1206.0,276946.0
2021-01-18,754.0,1177.0,276033.0
2021-01-19,713.0,1250.0,274905.0
2021-01-20,717.0,1378.0,273562.0
2021-01-21,698.0,1142.0,272649.0
2021-01-22,798.0,1096.0,272058.0
2021-01-23,935.0,1096.0,271735.0
2021-01-24,1064.0,1010.0,271843.0
2021-01-25,855.0,1066.0,271416.0
2021-01-26,818.0,1000.0,271045.0
2021-01-27,1371.0,976.0,271682.0
2021-01-28,5154.0,1044.0,279830.0
2021-01-29,4162.0,675.0,286742.0
2021-01-30,2122.0,1053.0,288849.0
2021-01-31,1540.0,1133.0,289631.0
2021-02-01,1099.0,863.0,290077.0
2021-02-02,1615.0,967.0,291362.0
2021-02-03,2011.0,1216.0,292926.0
2021-02-04,1720.0,1116.0,294106.0
2021-02-05,1357.0,1116.0,294558.0
2021-02-06,1393.0,1066.0,295181.0
2021-02-07,1361.0,1032.0,295803.0
2021-02-08,1233.0,992.0,296256.0
2021-02-09,1147.0,910.0,296708.0
2021-02-10,1159.0,1174.0,296652.0
2021-02-11,1528.0,1214.0,297274.0
2021-02-12,3070.0,503.0,302350.0
2021-02-13,3488.0,1097.0,307077.0
2021-02-14,3040.0,1137.0,310852.0
2021-02-15,3774.0,929.0,316495.0
2021-02-16,4098.0,1236.0,322147.0
2021-02-17,3174.0,740.0,326903.0
2021-02-18,3187.0,1154.0,330908.0
2021-02-19,2185.0,925.0,333408.0
2021-02-20,2118.0,1089.0,335430.0
2021-02-21,2070.0,995.0,337528.0
2021-02-22,1665.0,991.0,338824.0
2021-02-23,1765.0,1010.0,340244.0
2021-02-24,1702.0,959.0,341611.0
2021-02-25,1677.0,959.0,342985.0
2021-02-26,1597.0,1066.0,343985.0
2021-02-27,1582.0,1042.0,344984.0
2021-02-28,1490.0,1180.0,345546.0
2021-03-01,1484.0,985.0,346483.0
2021-03-02,1438.0,900.0,347487.0
2021-03-03,1308.0,1349.0,347361.0
2021-03-04,1454.0,1405.0,347424.0
2021-03-05,1516.0,1268.0,347866.0
2021-03-06,1704.0,1116.0,349003.0
2021-03-07,1543.0,1299.0,349446.0
2021-03-08,1462.0,1411.0,349509.0
2021-03-09,1953.0,1284.0,350836.0
2021-03-10,1647.0,1220.0,351657.0
2021-03-11,1373.0,2921.0,348561.0
2021-03-12,1657.0,3618.0,344609.0
2021-03-13,1443.0,3430.0,340614.0
2021-03-14,1627.0,3494.0,336911.0
2021-03-15,1867.0,2676.0,335306.0
2021-03-16,1841.0,2041.0,334874.0
2021-03-17,1484.0,1748.0,334323.0
2021-03-18,1824.0,1360.0,335244.0
2021-03-19,3109.0,1147.0,339071.0
2021-03-20,3867.0,1207.0,344297.0
2021-03-21,2986.0,1501.0,347171.0
2021-03-22,2504.0,1239.0,349635.0
2021-03-23,2536.0,1300.0,351973.0
2021-03-24,1909.0,1459.0,352794.0
2021-03-25,1879.0,1373.0,353746.0
2021-03-26,2101.0,1184.0,355471.0
2021-03-27,1797.0,1540.0,355918.0
2021-03-28,1885.0,1393.0,356813.0
2021-03-29,2067.0,1340.0,358155.0
2021-03-30,2187.0,1224.0,359945.0
2021-03-31,2152.0,1653.0,360850.0
2021-04-01,1908.0,1833.0,360914.0
2021-04-02,2273.0,1706.0,361948.0
2021-04-03,2225.0,2184.0,361948.0
2021-04-04,2340.0,2010.0,362529.0
2021-04-05,2257.0,1934.0,363111.0
2021-04-06,2490.0,1735.0,364532.0
2021-04-07,2215.0,2104.0,364661.0
2021-04-08,2410.0,2238.0,364919.0
2021-04-09,2027.0,2115.0,364661.0
2021-04-10,2155.0,2181.0,364532.0
2021-04-11,2131.0,2073.0,364596.0
2021-04-12,2065.0,2705.0,363240.0
2021-04-13,2081.0,2292.0,362723.0
2021-04-14,2141.0,1878.0,363175.0
2021-04-15,1991.0,2534.0,362012.0
2021-04-16,1801.0,1986.0,361560.0
2021-04-17,1747.0,2433.0,360074.0
2021-04-18,1618.0,2018.0,359177.0
2021-04-19,1740.0,2105.0,358346.0
2021-04-20,1740.0,2457.0,356813.0
2021-04-21,1592.0,1966.0,355982.0
2021-04-22,1680.0,2241.0,354768.0
2021-04-23,1917.0,2166.0,354193.0
2021-04-24,1838.0,1763.0,354257.0
2021-04-25,1851.0,1243.0,355407.0
2021-04-26,1679.0,1164.0,356365.0
2021-04-27,1506.0,1164.0,356941.0
2021-04-28,1197.0,1177.0,356877.0
2021-04-29,1411.0,1067.0,357452.0
2021-04-30,1751.0,886.0,359049.0
2021-05-01,1949.0,1241.0,360333.0
2021-05-02,2016.0,1262.0,361689.0
2021-05-03,1984.0,1250.0,362981.0
2021-05-04,1707.0,1582.0,363111.0
2021-05-05,1719.0,1398.0,363627.0
2021-05-06,2256.0,1069.0,365824.0
2021-05-07,1877.0,1241.0,366929.0
2021-05-08,2003.0,1184.0,368366.0
2021-05-09,1734.0,1277.0,369150.0
2021-05-10,1487.0,1298.0,369346.0
2021-05-11,1392.0,1326.0,369346.0
2021-05-12,1177.0,1170.0,369215.0
2021-05-13,1223.0,1314.0,368889.0
2021-05-14,1578.0,1016.0,369869.0
2021-05-15,1378.0,1327.0,369869.0
2021-05-16,1246.0,1123.0,369999.0
2021-05-17,1240.0,1187.0,369999.0
2021-05-18,1092.0,1151.0,369738.0
2021-05-19,1132.0,1061.0,369738.0
2021-05-20,1109.0,1206.0,369411.0
2021-05-21,823.0,1130.0,368693.0
2021-05-22,1191.0,1169.0,368628.0
2021-05-23,1080.0,1317.0,368040.0
2021-05-24,962.0,1397.0,367060.0
2021-05-25,671.0,1228.0,365824.0
2021-05-26,679.0,1271.0,364532.0
2021-05-27,627.0,1243.0,363175.0
2021-05-28,644.0,1295.0,361754.0
2021-05-29,1145.0,1210.0,361496.0
2021-05-30,1205.0,1277.0,361237.0
2021-05-31,1259.0,1281.0,361043.0
2021-06-01,1264.0,1279.0,360850.0
2021-06-02,1322.0,1081.0,361173.0
2021-06-03,1134.0,1258.0,360785.0
2021-06-04,1027.0,2044.0,358602.0
2021-06-05,1172.0,2119.0,356557.0
2021-06-06,1137.0,1826.0,355024.0
2021-06-07,833.0,2000.0,352541.0
2021-06-08,459.0,1285.0,350772.0
2021-06-09,479.0,2635.0,346358.0
2021-06-10,798.0,2083.0,343672.0
2021-06-11,750.0,2037.0,340986.0
2021-06-12,1063.0,2002.0,339009.0
2021-06-13,1005.0,2364.0,336170.0
2021-06-14,852.0,2019.0,333713.0
2021-06-15,525.0,2229.0,330176.0
2021-06-16,718.0,1872.0,327746.0
2021-06-17,912.0,2013.0,325396.0
2021-06-18,920.0,1956.0,323167.0
2021-06-19,934.0,2211.0,320481.0
2021-06-20,927.0,2188.0,317803.0
2021-06-21,756.0,2176.0,314849.0
2021-06-22,423.0,1856.0,311851.0
2021-06-23,459.0,2096.0,308470.0
2021-06-24,634.0,1942.0,305742.0
2021-06-25,713.0,2071.0,302923.0
2021-06-26,946.0,2039.0,300631.0
2021-06-27,797.0,1932.0,298236.0
2021-06-28,747.0,2102.0,295407.0
2021-06-29,541.0,2176.0,292032.0
2021-06-30,450.0,2216.0,288402.0
2021-07-01,598.0,2108.0,285309.0
2021-07-02,601.0,1659.0,283104.0
2021-07-03,815.0,1641.0,281354.0
2021-07-04,808.0,1488.0,279884.0
2021-07-05,722.0,1596.0,278034.0
2021-07-06,363.0,1611.0,275442.0
2021-07-07,396.0,1368.0,273401.0
2021-07-08,581.0,1631.0,271204.0
2021-07-09,643.0,1364.0,269613.0
2021-07-10,1332.0,1224.0,269666.0
2021-07-11,1131.0,1204.0,269348.0
2021-07-12,677.0,1119.0,268341.0
2021-07-13,338.0,1163.0,266591.0
2021-07-14,345.0,1314.0,264547.0
2021-07-15,581.0,1288.0,263030.0
2021-07-16,615.0,1271.0,261618.0
2021-07-17,804.0,1265.0,260579.0
2021-07-18,869.0,1224.0,259754.0
2021-07-19,678.0,1236.0,258516.0
2021-07-20,324.0,1215.0,256608.0
2021-07-21,341.0,1306.0,254565.0
2021-07-22,593.0,1430.0,252786.0
2021-07-23,566.0,1300.0,251210.0
2021-07-24,925.0,1395.0,250153.0
2021-07-25,761.0,1102.0,249352.0
2021-07-26,684.0,1209.0,248200.0
2021-07-27,326.0,1155.0,246447.0
2021-07-28,746.0,1162.0,245550.0
2021-07-29,1075.0,1541.0,244613.0
2021-07-30,1274.0,1266.0,244514.0
2021-07-31,907.0,1187.0,243824.0
2021-08-01,854.0,1156.0,243084.0
2021-08-02,678.0,1175.0,241999.0
2021-08-03,329.0,1162.0,240234.0
2021-08-04,703.0,1463.0,238632.0
2021-08-05,917.0,1260.0,237855.0
2021-08-06,1055.0,1352.0,237175.0
2021-08-07,1094.0,1156.0,236981.0
2021-08-08,826.0,1245.0,236058.0
2021-08-09,828.0,1213.0,235198.0
2021-08-10,931.0,1216.0,234529.0
2021-08-11,1359.0,1252.0,234624.0
2021-08-12,1401.0,1303.0,234720.0
2021-08-13,1507.0,1224.0,235198.0
2021-08-14,1716.0,1181.0,236155.0
2021-08-15,1822.0,1196.0,237321.0
2021-08-16,818.0,1357.0,236155.0
2021-08-17,595.0,1229.0,234815.0
2021-08-18,640.0,1139.0,233764.0
2021-08-19,683.0,1256.0,232569.0
2021-08-20,834.0,1052.0,232091.0
2021-08-21,1223.0,1023.0,232426.0
2021-08-22,1104.0,1002.0,232522.0
2021-08-23,995.0,1003.0,232426.0
2021-08-24,781.0,859.0,232187.0
2021-08-25,815.0,1086.0,231566.0
2021-08-26,1078.0,842.0,231948.0
2021-08-27,1102.0,909.0,232235.0
2021-08-28,1285.0,862.0,232952.0
2021-08-29,1191.0,884.0,233477.0
2021-08-30,1114.0,962.0,233669.0
2021-08-31,869.0,866.0,233573.0
2021-09-01,915.0,894.0,233525.0
2021-09-02,1115.0,768.0,234146.0
2021-09-03,1169.0,774.0,234863.0
2021-09-04,1115.0,785.0,235437.0
2021-09-05,1085.0,795.0,235915.0
2021-09-06,979.0,805.0,236155.0
2021-09-07,678.0,891.0,235628.0
2021-09-08,735.0,921.0,235150.0
2021-09-09,872.0,817.0,235150.0
2021-09-10,644.0,685.0,234959.0
2021-09-11,607.0,697.0,234672.0
2021-09-12,592.0,705.0,234338.0
2021-09-13,564.0,710.0,233955.0
2021-09-14,483.0,680.0,233477.0
2021-09-15,483.0,704.0,232952.0
2021-09-16,479.0,710.0,232426.0
2021-09-17,437.0,714.0,231805.0
2021-09-18,810.0,704.0,231948.0
2021-09-19,791.0,709.0,232044.0
2021-09-20,509.0,695.0,231614.0
2021-09-21,524.0,680.0,231232.0
2021-09-22,535.0,585.0,231044.0
2021-09-23,649.0,606.0,231044.0
2021-09-24,611.0,563.0,231044.0
2021-09-25,951.0,556.0,231757.0
2021-09-26,699.0,567.0,231948.0
2021-09-27,557.0,565.0,231852.0
2021-09-28,293.0,613.0,231138.0
2021-09-29,402.0,681.0,230527.0
2021-09-30,394.0,857.0,229541.0
2021-10-01,373.0,740.0,228743.0
2021-10-02,508.0,687.0,228320.0
2021-10-03,336.0,650.0,227615.0
2021-10-04,240.0,704.0,226629.0
2021-10-05,284.0,554.0,226028.0
2021-10-06,299.0,574.0,225428.0
2021-10-07,258.0,650.0,224597.0
2021-10-08,309.0,632.0,223905.0
2021-10-09,522.0,589.0,223720.0
2021-10-10,329.0,677.0,222982.0
2021-10-11,276.0,690.0,222058.0
2021-10-12,286.0,623.0,221286.0
2021-10-13,235.0,649.0,220424.0
2021-10-14,253.0,664.0,219562.0
2021-10-15,213.0,600.0,218746.0
2021-10-16,410.0,612.0,218293.0
2021-10-17,227.0,585.0,217522.0
2021-10-18,195.0,545.0,216808.0
2021-10-19,188.0,532.0,216095.0
2021-10-20,237.0,824.0,214893.0
2021-10-21,278.0,615.0,214225.0
2021-10-22,570.0,570.0,214225.0
2021-10-23,746.0,248.0,215205.0
2021-10-24,6182.0,209.0,227052.0
2021-10-25,31656.0,332.0,289184.0
2021-10-26,6916.0,412.0,302064.0
2021-10-27,2986.0,586.0,306787.0
2021-10-28,2144.0,720.0,309573.0
2021-10-29,2159.0,725.0,312380.0
2021-10-30,1712.0,566.0,314614.0
2021-10-31,1450.0,570.0,316319.0
2021-11-01,1541.0,403.0,318577.0
2021-11-02,1513.0,583.0,320422.0
2021-11-03,1218.0,588.0,321671.0
2021-11-04,1309.0,616.0,323046.0
2021-11-05,1160.0,753.0,323829.0
2021-11-06,1103.0,606.0,324794.0
2021-11-07,703.0,612.0,324974.0
2021-11-08,716.0,613.0,325155.0
2021-11-09,1476.0,656.0,326782.0
2021-11-10,2925.0,660.0,331274.0
2021-11-11,1763.0,595.0,333591.0
2021-11-12,1337.0,645.0,334936.0
2021-11-13,1468.0,431.0,336973.0
2021-11-14,911.0,435.0,337898.0
2021-11-15,919.0,689.0,338330.0
2021-11-16,1106.0,600.0,339318.0
2021-11-17,868.0,642.0,339750.0
2021-11-18,880.0,689.0,340120.0
2021-11-19,975.0,591.0,340861.0
2021-11-20,1773.0,598.0,343172.0
2021-11-21,1200.0,592.0,344359.0
2021-11-22,1392.0,623.0,345859.0
2021-11-23,1619.0,590.0,347866.0
2021-11-24,1261.0,641.0,349067.0
2021-11-25,1411.0,636.0,350583.0
2021-11-26,1310.0,630.0,351910.0
2021-11-27,1259.0,611.0,353173.0
2021-11-28,1289.0,603.0,354512.0
2021-11-29,1280.0,459.0,356110.0
2021-11-30,1202.0,581.0,357324.0
2021-12-01,982.0,751.0,357771.0
2021-12-02,1329.0,547.0,359305.0
2021-12-03,1354.0,621.0,360720.0
2021-12-04,1451.0,535.0,362529.0
2021-12-05,1059.0,697.0,363240.0
2021-12-06,971.0,776.0,363627.0
2021-12-07,1006.0,550.0,364532.0
2021-12-08,1084.0,726.0,365242.0
2021-12-09,1320.0,667.0,366537.0
2021-12-10,1239.0,547.0,367909.0
2021-12-11,1284.0,558.0,369346.0
2021-12-12,1140.0,416.0,370783.0
2021-12-13,3302.0,317.0,376703.0
2021-12-14,9292.0,84.0,394967.0
2021-12-15,4239.0,744.0,401900.0
2021-12-16,4246.0,427.0,409475.0
2021-12-17,3930.0,698.0,415871.0
2021-12-18,2945.0,583.0,420543.0
2021-12-19,2358.0,507.0,424194.0
2021-12-20,2134.0,431.0,427561.0
2021-12-21,2106.0,496.0,430744.0
2021-12-22,3005.0,809.0,435089.0
2021-12-23,13572.0,162.0,461678.0
2021-12-24,17345.0,474.0,495115.0
2021-12-25,13051.0,416.0,520160.0
2021-12-26,10852.0,322.0,541034.0
2021-12-27,11705.0,285.0,563664.0
2021-12-28,6998.0,1592.0,574369.0
2021-12-29,6300.0,1630.0,583621.0
2021-12-30,5694.0,3673.0,587617.0
2021-12-31,5186.0,5174.0,587617.0
2022-01-01,4429.0,5158.0,586138.0
2022-01-02,3815.0,5600.0,582579.0
2022-01-03,3663.0,5338.0,579194.0
2022-01-04,3540.0,4801.0,576693.0
2022-01-05,4068.0,5367.0,574110.0
2022-01-06,4385.0,4990.0,572905.0
2022-01-07,4468.0,5552.0,570754.0
2022-01-08,4658.0,5035.0,569979.0
2022-01-09,4259.0,5149.0,568186.0
2022-01-10,3831.0,5061.0,565712.0
2022-01-11,3313.0,5412.0,561531.0
2022-01-12,3213.0,4948.0,558062.0
2022-01-13,3127.0,3074.0,558146.0
2022-01-14,3407.0,4160.0,556624.0
2022-01-15,3270.0,4410.0,554341.0
2022-01-16,2946.0,4125.0,551981.0
2022-01-17,2912.0,3960.0,549886.0
2022-01-18,3041.0,4210.0,547539.0
2022-01-19,2523.0,4114.0,544356.0
2022-01-20,2689.0,4182.0,541366.0
2022-01-21,2570.0,3080.0,540286.0
2022-01-22,2888.0,3362.0,539290.0
2022-01-23,2289.0,3322.0,537214.0
2022-01-24,2354.0,3006.0,535888.0
2022-01-25,2339.0,3152.0,534242.0
2022-01-26,2381.0,2608.0,533748.0
2022-01-27,2222.0,1986.0,534160.0
2022-01-28,2041.0,2313.0,533583.0
2022-01-29,2275.0,2313.0,533501.0
2022-01-30,1845.0,2041.0,533090.0
2022-01-31,2054.0,2115.0,532925.0
2022-02-01,2116.0,2238.0,532596.0
2022-02-02,1950.0,2238.0,531937.0
2022-02-03,2028.0,1931.0,532102.0
2022-02-04,2262.0,1991.0,532596.0
2022-02-05,2326.0,2143.0,532925.0
2022-02-06,1576.0,2096.0,531855.0
2022-02-07,2017.0,2404.0,531032.0
2022-02-08,2044.0,2022.0,531032.0
2022-02-09,1879.0,1898.0,530950.0
2022-02-10,1786.0,2176.0,530127.0
2022-02-11,1923.0,1939.0,530045.0
2022-02-12,2450.0,2049.0,530785.0
2022-02-13,2500.0,2306.0,531114.0
2022-02-14,2384.0,1809.0,532184.0
2022-02-15,2658.0,2237.0,532925.0
2022-02-16,2303.0,2277.0,532843.0
2022-02-17,2008.0,2248.0,532267.0
2022-02-18,1407.0,1963.0,531114.0
2022-02-19,1010.0,1245.0,530538.0
2022-02-20,1022.0,1158.0,530209.0
2022-02-21,776.0,1158.0,529386.0
2022-02-22,1414.0,1514.0,529139.0
2022-02-23,2193.0,2112.0,529222.0
2022-02-24,2546.0,2101.0,530045.0
2022-02-25,1714.0,2096.0,529222.0
2022-02-26,1668.0,2097.0,528316.0
2022-02-27,1713.0,2095.0,527498.0
2022-02-28,1350.0,2098.0,525949.0
2022-03-01,1435.0,2101.0,524563.0
2022-03-02,1633.0,2261.0,523258.0
2022-03-03,1673.0,2457.0,521628.0
2022-03-04,1936.0,2104.0,521220.0
2022-03-05,2542.0,2030.0,522198.0
2022-03-06,2063.0,1830.0,522606.0
2022-03-07,1678.0,1952.0,521954.0
2022-03-08,2004.0,1985.0,521872.0
2022-03-09,1710.0,2121.0,521057.0
2022-03-10,2253.0,2135.0,521138.0
2022-03-11,2131.0,2054.0,521138.0
2022-03-12,1863.0,2032.0,520731.0
2022-03-13,2021.0,2145.0,520486.0
2022-03-14,2139.0,1687.0,521383.0
2022-03-15,2643.0,1657.0,523258.0
2022-03-16,2521.0,1252.0,525704.0
2022-03-17,2704.0,1484.0,528069.0
2022-03-18,2642.0,1281.0,530703.0
2022-03-19,2900.0,1138.0,534160.0
2022-03-20,3126.0,1157.0,537961.0
2022-03-21,2202.0,1102.0,540037.0
2022-03-22,2598.0,1261.0,542612.0
2022-03-23,3526.0,1172.0,547204.0
2022-03-24,4021.0,1350.0,552400.0
2022-03-25,4282.0,1382.0,558062.0
2022-03-26,3939.0,1359.0,563067.0
2022-03-27,3968.0,1381.0,568101.0
2022-03-28,4435.0,1318.0,574283.0
2022-03-29,3539.0,1500.0,578328.0
2022-03-30,2672.0,1200.0,581190.0
2022-03-31,2812.0,1336.0,584055.0
2022-04-01,3117.0,1362.0,587442.0
2022-04-02,3145.0,1316.0,590942.0
2022-04-03,3008.0,1085.0,594617.0
2022-04-04,2857.0,1356.0,597518.0
2022-04-05,2604.0,1246.0,600077.0
2022-04-06,2769.0,1210.0,603077.0
2022-04-07,2828.0,1197.0,606177.0
2022-04-08,2899.0,1264.0,609291.0
2022-04-09,2920.0,1180.0,612494.0
2022-04-10,2611.0,1005.0,615533.0
2022-04-11,2517.0,1119.0,618223.0
2022-04-12,2476.0,1117.0,620823.0
2022-04-13,2144.0,1153.0,622706.0
2022-04-14,2831.0,1146.0,626049.0
2022-04-15,3690.0,1154.0,631019.0
2022-04-16,4805.0,1136.0,638296.0
2022-04-17,5617.0,1114.0,647082.0
2022-04-18,4663.0,1131.0,653991.0
2022-04-19,5085.0,1254.0,661492.0
